file_name,bbox,image_id,race,age,emotion,gender
55017056.jpg,"[301, 419, 471, 530]",562,Mongoloid,20-30s,Neutral,Male
55019652.jpg,"[1013, 362, 263, 396]",563,Mongoloid,20-30s,Neutral,Male
5504995.jpg,"[558, 263, 298, 380]",564,Mongoloid,20-30s,Happiness,Female
5505006.jpg,"[770, 320, 306, 456]",565,Caucasian,20-30s,Happiness,Female
5507451.jpg,"[1339, 318, 284, 372]",566,Mongoloid,20-30s,Happiness,Female
55204926.jpg,"[1424, 393, 174, 233]",568,Caucasian,20-30s,Happiness,Female
55205341.jpg,"[1175, 214, 336, 478]",569,Caucasian,20-30s,Happiness,Male
55259741.jpg,"[792, 114, 482, 629]",570,Caucasian,20-30s,Happiness,Male
55260904.jpg,"[571, 526, 166, 231]",571,Caucasian,20-30s,Happiness,Female
55268913.jpg,"[590, 197, 308, 399]",572,Caucasian,20-30s,Anger,Male
55269833.jpg,"[732, 171, 235, 308]",573,Caucasian,20-30s,Happiness,Female
55270471.jpg,"[788, 169, 274, 359]",574,Mongoloid,20-30s,Happiness,Male
55292521.jpg,"[938, 43, 160, 217]",575,Caucasian,40-50s,Neutral,Male
55292521.jpg,"[879, 699, 37, 38]",575,Caucasian,20-30s,Neutral,Male
55320967.jpg,"[738, 240, 214, 284]",576,Mongoloid,20-30s,Happiness,Male
55329476.jpg,"[1125, 621, 70, 91]",577,Caucasian,20-30s,Sadness,Male
55431261.jpg,"[1081, 23, 211, 283]",578,Mongoloid,20-30s,Happiness,Male
55478920.jpg,"[571, 161, 573, 794]",579,Mongoloid,20-30s,Neutral,Female
55514463.jpg,"[818, 138, 338, 438]",580,Mongoloid,20-30s,Happiness,Female
55705982.jpg,"[796, 276, 267, 334]",581,Mongoloid,20-30s,Neutral,Female
55765768.jpg,"[1273, 201, 233, 316]",582,Caucasian,20-30s,Happiness,Male
55781235.jpg,"[935, 312, 135, 181]",583,Mongoloid,20-30s,Happiness,Female
55831848.jpg,"[1283, 119, 254, 335]",584,Caucasian,20-30s,Surprise,Female
5590637.jpg,"[662, 470, 360, 449]",585,Caucasian,20-30s,Sadness,Female
55994108.jpg,"[915, 217, 389, 499]",586,Mongoloid,20-30s,Happiness,Female
56212495.jpg,"[538, 111, 219, 304]",587,Negroid,20-30s,Neutral,Male
56386887.jpg,"[674, 275, 524, 759]",589,Mongoloid,20-30s,Happiness,Male
5647295.jpg,"[403, 265, 245, 322]",590,Mongoloid,20-30s,Happiness,Female
56525974.jpg,"[598, 847, 205, 240]",591,Mongoloid,20-30s,Fear,Female
56679127.jpg,"[945, 109, 164, 212]",592,Caucasian,20-30s,Happiness,Female
56701303.jpg,"[255, 372, 744, 931]",593,Mongoloid,40-50s,Neutral,Male
56762556.jpg,"[369, 516, 745, 937]",594,Caucasian,20-30s,Surprise,Female
56798297.jpg,"[1480, 341, 289, 436]",595,Mongoloid,20-30s,Sadness,Male
56980594.jpg,"[640, 228, 457, 608]",596,Caucasian,20-30s,Neutral,Male
57010026.jpg,"[600, 784, 202, 270]",597,Mongoloid,20-30s,Neutral,Male
57063731.jpg,"[801, 238, 182, 217]",598,Caucasian,20-30s,Sadness,Female
57072035.jpg,"[792, 402, 250, 336]",599,Caucasian,20-30s,Sadness,Female
57133735.jpg,"[683, 249, 384, 598]",600,Caucasian,20-30s,Fear,Female
57197605.jpg,"[752, 497, 358, 391]",601,Mongoloid,20-30s,Sadness,Male
57222469.jpg,"[1186, 287, 234, 261]",602,Caucasian,40-50s,Fear,Male
57222471.jpg,"[1312, 216, 200, 257]",603,Caucasian,40-50s,Happiness,Female
57233190.jpg,"[1210, 241, 68, 88]",604,Caucasian,20-30s,Fear,Male
57233190.jpg,"[1088, 209, 140, 178]",604,Mongoloid,40-50s,Neutral,Male
57233190.jpg,"[1014, 881, 48, 63]",604,Caucasian,40-50s,Sadness,Male
57261100.jpg,"[1278, 379, 161, 190]",605,Caucasian,20-30s,Happiness,Female
57261100.jpg,"[1125, 114, 175, 243]",605,Caucasian,20-30s,Happiness,Male
57273828.jpg,"[1310, 231, 204, 286]",606,Negroid,20-30s,Happiness,Male
57284640.jpg,"[1407, 88, 419, 525]",607,Mongoloid,20-30s,Neutral,Female
57386401.jpg,"[538, 198, 281, 328]",608,Caucasian,20-30s,Sadness,Male
5754610.jpg,"[723, 276, 249, 369]",609,Mongoloid,20-30s,Happiness,Female
57591986.jpg,"[370, 128, 311, 364]",610,Caucasian,20-30s,Happiness,Female
57630830.jpg,"[701, 455, 152, 186]",611,Caucasian,20-30s,Happiness,Female
57672786.jpg,"[849, 130, 323, 442]",612,Caucasian,40-50s,Anger,Male
57751730.jpg,"[671, 240, 278, 385]",613,Mongoloid,20-30s,Neutral,Male
57758361.jpg,"[1173, 302, 144, 165]",614,Mongoloid,20-30s,Fear,Female
57992499.jpg,"[916, 243, 166, 221]",615,Mongoloid,20-30s,Disgust,Female
58037775.jpg,"[1107, 263, 314, 404]",616,Caucasian,20-30s,Anger,Male
58098891.jpg,"[395, 491, 557, 692]",617,Caucasian,20-30s,Happiness,Male
58221337.jpg,"[470, 400, 132, 145]",618,Caucasian,20-30s,Anger,Male
58231530.jpg,"[1169, 401, 183, 231]",619,Caucasian,20-30s,Happiness,Female
58231530.jpg,"[1367, 516, 29, 34]",619,Caucasian,20-30s,Sadness,Male
5824634.jpg,"[863, 339, 425, 535]",620,Mongoloid,Teenager,Fear,Male
58247939.jpg,"[728, 389, 193, 270]",621,Caucasian,Teenager,Surprise,Female
58269371.jpg,"[385, 342, 205, 247]",622,Mongoloid,20-30s,Neutral,Male
58411871.jpg,"[1102, 467, 212, 269]",623,Mongoloid,20-30s,Happiness,Female
58557908.jpg,"[938, 227, 142, 186]",624,Caucasian,20-30s,Happiness,Female
58586397.jpg,"[554, 598, 144, 191]",625,Caucasian,20-30s,Happiness,Female
58627714.jpg,"[1150, 355, 268, 344]",626,Caucasian,20-30s,Neutral,Male
58627926.jpg,"[1007, 358, 274, 356]",627,Caucasian,20-30s,Neutral,Female
58671815.jpg,"[818, 360, 183, 279]",628,Mongoloid,20-30s,Neutral,Male
58680019.jpg,"[471, 665, 201, 233]",629,Mongoloid,20-30s,Happiness,Male
58743602.jpg,"[823, 259, 280, 374]",630,Caucasian,20-30s,Surprise,Female
58743623.jpg,"[739, 220, 330, 420]",631,Caucasian,20-30s,Happiness,Female
58760383.jpg,"[614, 347, 206, 262]",632,Negroid,20-30s,Happiness,Male
58914288.jpg,"[1816, 909, 91, 114]",633,Mongoloid,20-30s,Sadness,Male
58914288.jpg,"[905, 100, 297, 395]",633,Caucasian,20-30s,Happiness,Female
58922038.jpg,"[329, 369, 318, 405]",634,Caucasian,20-30s,Happiness,Female
58985531.jpg,"[1047, 533, 134, 140]",635,Caucasian,20-30s,Sadness,Male
58985531.jpg,"[478, 446, 301, 465]",635,Caucasian,20-30s,Happiness,Female
59037035.jpg,"[1094, 940, 82, 104]",636,Mongoloid,20-30s,Neutral,Male
59037035.jpg,"[729, 486, 131, 167]",636,Caucasian,20-30s,Neutral,Female
59038665.jpg,"[420, 661, 191, 227]",637,Caucasian,Teenager,Sadness,Male
59133809.jpg,"[1047, 589, 252, 295]",638,Caucasian,20-30s,Sadness,Female
59133991.jpg,"[749, 410, 383, 496]",639,Caucasian,20-30s,Happiness,Female
59135194.jpg,"[632, 112, 225, 312]",640,Mongoloid,20-30s,Happiness,Female
59135194.jpg,"[1823, 147, 108, 152]",640,Caucasian,20-30s,Anger,Male
59185528.jpg,"[536, 475, 254, 302]",641,Caucasian,20-30s,Sadness,Male
59215681.jpg,"[302, 980, 261, 327]",642,Caucasian,Senior,Neutral,Male
59309272.jpg,"[1283, 127, 162, 214]",643,Caucasian,20-30s,Happiness,Male
59443422.jpg,"[973, 121, 184, 250]",644,Caucasian,40-50s,Happiness,Male
59459563.jpg,"[913, 205, 209, 292]",645,Caucasian,20-30s,Happiness,Male
59560212.jpg,"[388, 176, 376, 479]",646,Caucasian,20-30s,Happiness,Female
59562061.jpg,"[533, 686, 293, 340]",647,Caucasian,20-30s,Neutral,Female
59566173.jpg,"[1513, 814, 62, 71]",648,Caucasian,20-30s,Sadness,Male
59566173.jpg,"[1353, 377, 151, 190]",648,Mongoloid,20-30s,Happiness,Female
59587292.jpg,"[1331, 226, 198, 256]",649,Caucasian,20-30s,Sadness,Male
59592946.jpg,"[823, 232, 153, 265]",650,Caucasian,20-30s,Sadness,Male
59593077.jpg,"[508, 226, 308, 440]",651,Caucasian,20-30s,Neutral,Male
59624944.jpg,"[687, 377, 433, 537]",652,Mongoloid,20-30s,Neutral,Female
59712972.jpg,"[692, -233, 489, 691]",655,Caucasian,20-30s,Sadness,Male
5972030.jpg,"[536, 472, 352, 483]",656,Mongoloid,20-30s,Neutral,Female
59763876.jpg,"[525, 77, 398, 602]",657,Caucasian,20-30s,Neutral,Female
59763876.jpg,"[290, 933, 20, 23]",657,Caucasian,20-30s,Fear,Male
5991445.jpg,"[1131, 341, 349, 434]",658,Mongoloid,20-30s,Neutral,Female
59996886.jpg,"[595, 406, 275, 330]",659,Caucasian,20-30s,Sadness,Female
60025272.jpg,"[1057, 322, 298, 403]",660,Mongoloid,20-30s,Happiness,Female
60036875.jpg,"[602, 328, 173, 209]",661,Mongoloid,20-30s,Anger,Male
60066044.jpg,"[1021, 147, 281, 341]",662,Caucasian,20-30s,Happiness,Female
60070140.jpg,"[1412, 225, 190, 249]",663,Caucasian,20-30s,Happiness,Female
60124546.jpg,"[361, 549, 358, 455]",664,Mongoloid,20-30s,Happiness,Female
60143433.jpg,"[461, 906, 274, 279]",665,Caucasian,20-30s,Fear,Male
60157938.jpg,"[856, 130, 278, 340]",666,Caucasian,40-50s,Happiness,Male
60178055.jpg,"[367, 992, 113, 106]",667,Caucasian,20-30s,Sadness,Male
60178055.jpg,"[426, 763, 305, 428]",667,Caucasian,20-30s,Fear,Male
60186580.jpg,"[663, 323, 179, 262]",668,Mongoloid,20-30s,Happiness,Female
60188584.jpg,"[989, 108, 293, 397]",669,Caucasian,40-50s,Happiness,Male
60223989.jpg,"[850, 203, 223, 235]",670,Negroid,20-30s,Sadness,Female
60232804.jpg,"[667, 1056, 22, 27]",671,Caucasian,20-30s,Fear,Male
60232804.jpg,"[1010, 294, 120, 161]",671,Caucasian,20-30s,Neutral,Female
6024641.jpg,"[1177, 205, 318, 414]",672,Mongoloid,20-30s,Happiness,Female
60283780.jpg,"[588, 232, 324, 433]",673,Mongoloid,20-30s,Happiness,Female
60290628.jpg,"[401, 95, 229, 314]",674,Caucasian,20-30s,Happiness,Female
60313342.jpg,"[400, 675, 193, 241]",675,Caucasian,20-30s,Happiness,Male
60313410.jpg,"[609, 910, 136, 183]",676,Caucasian,20-30s,Happiness,Female
60325749.jpg,"[1231, 161, 213, 288]",677,Caucasian,20-30s,Sadness,Female
60416887.jpg,"[820, 999, 138, 169]",678,Mongoloid,Teenager,Happiness,Male
60443367.jpg,"[1114, 1037, 52, 60]",679,Mongoloid,20-30s,Anger,Male
60443367.jpg,"[1133, 363, 170, 213]",679,Caucasian,20-30s,Happiness,Female
60467262.jpg,"[1346, 109, 136, 161]",680,Mongoloid,20-30s,Surprise,Male
60467262.jpg,"[1770, 771, 110, 130]",680,Caucasian,20-30s,Fear,Male
60480133.jpg,"[477, 227, 417, 491]",681,Caucasian,20-30s,Sadness,Male
60494444.jpg,"[432, 338, 386, 481]",682,Mongoloid,20-30s,Neutral,Female
60496201.jpg,"[249, 1745, 99, 121]",683,Caucasian,20-30s,Anger,Male
60496201.jpg,"[456, 698, 173, 232]",683,Mongoloid,20-30s,Neutral,Female
60510222.jpg,"[968, 275, 391, 511]",684,Negroid,20-30s,Happiness,Male
60510222.jpg,"[1510, 142, 40, 55]",684,Mongoloid,20-30s,Sadness,Male
60558314.jpg,"[1650, 164, 111, 144]",685,Caucasian,20-30s,Fear,Male
6067762.jpg,"[1188, 328, 333, 465]",686,Mongoloid,20-30s,Happiness,Male
60720595.jpg,"[1035, 73, 377, 527]",687,Caucasian,20-30s,Happiness,Female
60747886.jpg,"[1095, 326, 406, 510]",688,Mongoloid,40-50s,Happiness,Male
60792341.jpg,"[696, 354, 230, 305]",689,Caucasian,20-30s,Happiness,Female
60792482.jpg,"[978, 410, 368, 473]",690,Caucasian,20-30s,Neutral,Male
60936842.jpg,"[1652, 1179, 18, 21]",691,Caucasian,20-30s,Neutral,Male
60936842.jpg,"[709, 327, 294, 367]",691,Caucasian,20-30s,Sadness,Female
60939100.jpg,"[952, 592, 212, 277]",692,Mongoloid,20-30s,Happiness,Female
60940400.jpg,"[494, 106, 207, 266]",693,Caucasian,20-30s,Happiness,Female
60940400.jpg,"[476, 694, 49, 57]",693,Caucasian,20-30s,Fear,Male
60984713.jpg,"[694, 383, 138, 189]",694,Caucasian,20-30s,Happiness,Female
60987893.jpg,"[926, 235, 120, 151]",695,Caucasian,20-30s,Happiness,Female
60990351.jpg,"[1089, 323, 212, 265]",696,Caucasian,20-30s,Neutral,Male
61029478.jpg,"[699, 416, 182, 228]",697,Caucasian,20-30s,Happiness,Male
61053055.jpg,"[417, 85, 586, 792]",698,Caucasian,40-50s,Neutral,Male
61053744.jpg,"[1108, 118, 239, 320]",699,Caucasian,40-50s,Fear,Male
61053749.jpg,"[1079, 60, 244, 339]",700,Caucasian,40-50s,Neutral,Male
61053750.jpg,"[1145, 68, 235, 314]",701,Caucasian,40-50s,Happiness,Male
61130125.jpg,"[963, 159, 240, 327]",702,Caucasian,20-30s,Surprise,Female
61137851.jpg,"[1267, 175, 228, 315]",703,Caucasian,20-30s,Happiness,Female
61137941.jpg,"[1338, 175, 180, 243]",704,Caucasian,20-30s,Happiness,Female
61138409.jpg,"[1189, 343, 290, 353]",705,Caucasian,20-30s,Neutral,Female
61227872.jpg,"[848, 229, 269, 367]",706,Caucasian,20-30s,Anger,Female
61279293.jpg,"[420, 101, 529, 724]",707,Caucasian,20-30s,Happiness,Female
61296471.jpg,"[673, 296, 264, 359]",708,Negroid,20-30s,Fear,Male
61311284.jpg,"[923, 212, 292, 371]",709,Caucasian,20-30s,Neutral,Male
61402161.jpg,"[809, 141, 181, 221]",710,Caucasian,40-50s,Fear,Male
61431076.jpg,"[492, 379, 339, 458]",711,Mongoloid,20-30s,Happiness,Female
61518554.jpg,"[515, 401, 310, 390]",712,Caucasian,20-30s,Neutral,Female
61535025.jpg,"[442, 225, 330, 417]",713,Caucasian,20-30s,Happiness,Male
61550724.jpg,"[660, 187, 268, 366]",714,Caucasian,20-30s,Neutral,Female
61565007.jpg,"[904, 163, 185, 261]",715,Caucasian,20-30s,Surprise,Male
61593122.jpg,"[508, 214, 253, 335]",716,Negroid,20-30s,Happiness,Male
61593991.jpg,"[809, 271, 489, 623]",717,Mongoloid,20-30s,Happiness,Female
61636005.jpg,"[982, 140, 204, 257]",718,Caucasian,20-30s,Happiness,Female
61659562.jpg,"[933, 303, 243, 295]",719,Mongoloid,20-30s,Neutral,Male
61676586.jpg,"[1004, 134, 394, 475]",720,Mongoloid,20-30s,Neutral,Male
61703002.jpg,"[815, 540, 306, 420]",721,Caucasian,20-30s,Happiness,Male
61707291.jpg,"[783, 266, 379, 483]",722,Caucasian,20-30s,Fear,Female
61766961.jpg,"[915, 77, 281, 362]",723,Caucasian,20-30s,Happiness,Female
61802833.jpg,"[1154, 424, 239, 311]",724,Mongoloid,Teenager,Happiness,Male
61803067.jpg,"[1048, 1005, 24, 29]",725,Caucasian,20-30s,Happiness,Male
61803067.jpg,"[959, 435, 206, 267]",725,Mongoloid,20-30s,Happiness,Male
61803067.jpg,"[1113, 783, 325, 390]",725,Mongoloid,20-30s,Fear,Male
61814373.jpg,"[1010, 1069, 90, 109]",726,Caucasian,20-30s,Sadness,Male
61814373.jpg,"[895, 161, 193, 242]",726,Caucasian,Teenager,Happiness,Male
61870654.jpg,"[784, 338, 403, 467]",727,Mongoloid,20-30s,Neutral,Male
61870760.jpg,"[998, -237, 558, 786]",728,Caucasian,20-30s,Neutral,Male
61891976.jpg,"[527, 358, 729, 942]",729,Mongoloid,20-30s,Happiness,Female
61975498.jpg,"[812, 146, 283, 384]",730,Caucasian,40-50s,Happiness,Male
61987790.jpg,"[659, 676, 311, 402]",731,Mongoloid,20-30s,Happiness,Female
62017426.jpg,"[810, 352, 111, 133]",732,Caucasian,20-30s,Happiness,Female
62018142.jpg,"[1194, 451, 166, 208]",733,Caucasian,20-30s,Anger,Male
62027623.jpg,"[801, 235, 584, 765]",734,Mongoloid,40-50s,Happiness,Male
62034541.jpg,"[1254, 251, 261, 334]",735,Mongoloid,20-30s,Neutral,Female
62036666.jpg,"[778, 310, 421, 501]",736,Mongoloid,40-50s,Sadness,Male
62059791.jpg,"[665, 461, 327, 395]",737,Mongoloid,20-30s,Fear,Male
62131676.jpg,"[942, 291, 295, 397]",738,Mongoloid,20-30s,Neutral,Male
62144508.jpg,"[519, 527, 110, 178]",739,Caucasian,20-30s,Sadness,Male
62179058.jpg,"[850, 412, 227, 302]",740,Caucasian,20-30s,Happiness,Female
62204550.jpg,"[1855, 1066, 21, 23]",741,Mongoloid,20-30s,Neutral,Male
62204550.jpg,"[864, 437, 80, 95]",741,Caucasian,20-30s,Fear,Male
62204550.jpg,"[849, 501, 339, 373]",741,Caucasian,20-30s,Sadness,Male
62227245.jpg,"[634, 374, 287, 362]",742,Caucasian,40-50s,Fear,Female
62257139.jpg,"[1014, 317, 355, 495]",743,Caucasian,20-30s,Neutral,Female
62289822.jpg,"[887, 147, 711, 944]",744,Caucasian,20-30s,Happiness,Male
62338587.jpg,"[295, 416, 593, 787]",745,Mongoloid,40-50s,Happiness,Female
62355771.jpg,"[976, 184, 275, 356]",746,Mongoloid,40-50s,Anger,Male
62411241.jpg,"[1005, 373, 356, 484]",747,Caucasian,20-30s,Happiness,Female
62411294.jpg,"[957, 167, 547, 823]",748,Caucasian,20-30s,Happiness,Female
62424654.jpg,"[1081, 383, 246, 294]",749,Caucasian,20-30s,Anger,Male
62424711.jpg,"[575, 352, 185, 254]",750,Caucasian,20-30s,Neutral,Male
62424947.jpg,"[1056, 259, 222, 297]",751,Caucasian,20-30s,Anger,Male
62424947.jpg,"[279, 965, 216, 305]",751,Mongoloid,20-30s,Sadness,Male
62433113.jpg,"[1156, 189, 219, 268]",752,Mongoloid,20-30s,Happiness,Female
62434613.jpg,"[1248, 191, 207, 271]",753,Mongoloid,40-50s,Happiness,Female
62454648.jpg,"[931, 672, 18, 21]",755,Caucasian,20-30s,Sadness,Male
62454648.jpg,"[1028, 389, 247, 330]",755,Caucasian,20-30s,Neutral,Female
62474686.jpg,"[1313, 357, 245, 321]",756,Mongoloid,40-50s,Anger,Female
62474686.jpg,"[356, 247, 367, 470]",756,Caucasian,20-30s,Fear,Male
62559125.jpg,"[553, 212, 182, 253]",757,Caucasian,20-30s,Happiness,Female
62569446.jpg,"[497, 126, 276, 367]",758,Caucasian,40-50s,Neutral,Female
62636004.jpg,"[957, 280, 335, 454]",759,Caucasian,20-30s,Happiness,Female
62650037.jpg,"[1192, 1211, 36, 41]",760,Caucasian,20-30s,Sadness,Male
62650037.jpg,"[1026, 191, 249, 329]",760,Caucasian,20-30s,Happiness,Female
62650936.jpg,"[868, 76, 188, 297]",761,Caucasian,20-30s,Neutral,Female
62655649.jpg,"[750, 280, 216, 287]",762,Caucasian,20-30s,Neutral,Female
62697535.jpg,"[796, 425, 380, 475]",763,Mongoloid,40-50s,Neutral,Male
62759750.jpg,"[774, 538, 286, 336]",764,Caucasian,20-30s,Happiness,Female
62799045.jpg,"[760, 366, 194, 285]",765,Mongoloid,20-30s,Happiness,Female
62801977.jpg,"[208, 274, 183, 225]",767,Caucasian,20-30s,Sadness,Male
62801977.jpg,"[1341, 241, 215, 239]",767,Caucasian,40-50s,Neutral,Female
62831541.jpg,"[596, 686, 73, 88]",768,Caucasian,20-30s,Fear,Male
62831541.jpg,"[622, 347, 330, 441]",768,Caucasian,20-30s,Happiness,Female
62849221.jpg,"[1036, 72, 236, 320]",769,Caucasian,20-30s,Fear,Female
62866263.jpg,"[828, 60, 280, 427]",770,Caucasian,20-30s,Happiness,Female
62866263.jpg,"[1262, 404, 108, 117]",770,Mongoloid,20-30s,Neutral,Male
62885600.jpg,"[890, 14, 285, 359]",771,Caucasian,20-30s,Happiness,Female
62934960.jpg,"[937, 410, 232, 282]",772,Mongoloid,20-30s,Neutral,Male
63109079.jpg,"[1109, 169, 319, 389]",773,Mongoloid,20-30s,Happiness,Male
63110879.jpg,"[975, 414, 385, 520]",774,Caucasian,20-30s,Sadness,Female
63138467.jpg,"[1012, 196, 370, 505]",775,Mongoloid,40-50s,Neutral,Male
63181912.jpg,"[525, 379, 439, 569]",776,Mongoloid,20-30s,Neutral,Male
63193024.jpg,"[1127, 88, 184, 270]",777,Caucasian,20-30s,Happiness,Female
63194358.jpg,"[484, 960, 343, 423]",778,Mongoloid,20-30s,Neutral,Male
63342354.jpg,"[1053, 218, 136, 179]",780,Caucasian,20-30s,Anger,Female
63353926.jpg,"[677, 462, 103, 144]",781,Negroid,20-30s,Sadness,Male
63356701.jpg,"[707, 169, 181, 254]",782,Mongoloid,20-30s,Neutral,Male
63362867.jpg,"[615, 246, 331, 457]",783,Caucasian,20-30s,Neutral,Female
63373760.jpg,"[703, 610, 190, 266]",784,Mongoloid,20-30s,Happiness,Female
63411175.jpg,"[1581, 1087, 44, 54]",785,Caucasian,20-30s,Happiness,Male
63460474.jpg,"[1195, 173, 313, 414]",786,Caucasian,20-30s,Happiness,Male
63460857.jpg,"[1184, 199, 277, 352]",787,Caucasian,20-30s,Fear,Male
63483610.jpg,"[856, 350, 254, 356]",788,Mongoloid,20-30s,Happiness,Female
63543945.jpg,"[802, 194, 381, 548]",789,Caucasian,40-50s,Anger,Male
63566018.jpg,"[805, 1594, 26, 42]",790,Mongoloid,20-30s,Anger,Male
63566018.jpg,"[770, 532, 535, 607]",790,Mongoloid,Teenager,Happiness,Male
63572586.jpg,"[1253, 263, 272, 341]",791,Mongoloid,20-30s,Sadness,Male
63573377.jpg,"[790, 470, 148, 237]",792,Mongoloid,20-30s,Neutral,Male
63578333.jpg,"[683, 273, 161, 212]",793,Mongoloid,20-30s,Neutral,Male
63581742.jpg,"[537, 496, 380, 451]",794,Caucasian,20-30s,Happiness,Male
63603595.jpg,"[751, 1010, 172, 198]",795,Mongoloid,20-30s,Neutral,Male
63623804.jpg,"[622, 358, 386, 448]",796,Caucasian,20-30s,Neutral,Male
63631079.jpg,"[534, 197, 219, 290]",797,Mongoloid,20-30s,Happiness,Male
63631091.jpg,"[1089, 178, 296, 341]",798,Caucasian,20-30s,Happiness,Female
63631122.jpg,"[477, 270, 190, 249]",799,Mongoloid,20-30s,Anger,Male
63675831.jpg,"[624, 150, 150, 208]",801,Caucasian,20-30s,Happiness,Male
63701630.jpg,"[762, 257, 397, 501]",802,Caucasian,40-50s,Happiness,Male
63737975.jpg,"[552, 419, 262, 338]",803,Mongoloid,20-30s,Happiness,Male
63738997.jpg,"[892, 197, 182, 245]",804,Mongoloid,20-30s,Happiness,Female
63753099.jpg,"[1256, 342, 237, 317]",805,Caucasian,40-50s,Happiness,Female
63777303.jpg,"[200, 1335, 178, 212]",806,Mongoloid,20-30s,Surprise,Male
63780047.jpg,"[721, 500, 243, 225]",807,Mongoloid,20-30s,Surprise,Female
63782945.jpg,"[515, 492, 389, 361]",808,Mongoloid,20-30s,Anger,Male
63784959.jpg,"[912, 41, 562, 641]",809,Mongoloid,20-30s,Sadness,Female
63790778.jpg,"[1282, 276, 422, 542]",810,Caucasian,20-30s,Neutral,Female
63830189.jpg,"[336, 177, 333, 411]",811,Caucasian,20-30s,Anger,Female
63835347.jpg,"[1330, 109, 239, 325]",812,Caucasian,20-30s,Neutral,Male
63844410.jpg,"[1093, 195, 217, 276]",813,Mongoloid,20-30s,Happiness,Female
63845053.jpg,"[698, 148, 194, 271]",814,Mongoloid,20-30s,Neutral,Male
63873747.jpg,"[761, 260, 399, 495]",815,Caucasian,40-50s,Happiness,Male
63878175.jpg,"[912, 309, 500, 524]",816,Mongoloid,20-30s,Fear,Male
63882823.jpg,"[44, 504, 65, 78]",817,Caucasian,20-30s,Fear,Male
63882823.jpg,"[1235, 263, 200, 244]",817,Mongoloid,20-30s,Neutral,Male
63916535.jpg,"[440, 471, 243, 373]",818,Mongoloid,20-30s,Neutral,Male
63931496.jpg,"[508, 425, 316, 426]",819,Mongoloid,20-30s,Neutral,Male
63977700.jpg,"[456, 295, 414, 571]",820,Mongoloid,20-30s,Fear,Female
64033955.jpg,"[896, 484, 436, 524]",821,Caucasian,20-30s,Happiness,Male
64043301.jpg,"[940, 179, 369, 477]",822,Caucasian,20-30s,Neutral,Male
64180381.jpg,"[389, 606, 161, 185]",823,Caucasian,20-30s,Neutral,Female
6419387.jpg,"[1477, 588, 220, 299]",824,Mongoloid,20-30s,Happiness,Female
64209138.jpg,"[396, 573, 437, 501]",825,Caucasian,20-30s,Happiness,Female
64216727.jpg,"[1323, 163, 271, 340]",826,Caucasian,20-30s,Sadness,Male
64285837.jpg,"[545, 422, 389, 452]",828,Caucasian,20-30s,Fear,Female
64308016.jpg,"[1085, 416, 238, 326]",829,Mongoloid,20-30s,Happiness,Female
64344955.jpg,"[738, 57, 496, 692]",830,Mongoloid,20-30s,Sadness,Female
64401655.jpg,"[568, 785, 202, 252]",831,Caucasian,Teenager,Happiness,Female
64407483.jpg,"[830, 551, 179, 231]",832,Caucasian,Teenager,Happiness,Male
64411346.jpg,"[883, 354, 218, 241]",833,Caucasian,20-30s,Happiness,Female
64419591.jpg,"[995, 347, 279, 343]",834,Mongoloid,20-30s,Neutral,Male
64454449.jpg,"[725, 439, 428, 455]",835,Caucasian,20-30s,Happiness,Male
64518608.jpg,"[1092, 265, 301, 428]",836,Caucasian,20-30s,Happiness,Female
64618995.jpg,"[1304, 147, 354, 458]",837,Caucasian,20-30s,Happiness,Male
64619019.jpg,"[1149, 166, 412, 586]",838,Caucasian,40-50s,Sadness,Male
64630519.jpg,"[1135, 224, 266, 368]",839,Caucasian,40-50s,Fear,Male
64658400.jpg,"[689, 385, 186, 238]",840,Caucasian,20-30s,Happiness,Female
64659730.jpg,"[674, 213, 309, 405]",841,Mongoloid,20-30s,Happiness,Female
64659730.jpg,"[841, 789, 23, 24]",841,Caucasian,20-30s,Sadness,Male
64659730.jpg,"[1025, 1048, 19, 19]",841,Caucasian,20-30s,Happiness,Male
64659730.jpg,"[718, 832, 22, 27]",841,Caucasian,20-30s,Happiness,Male
64659730.jpg,"[523, 1077, 18, 21]",841,Caucasian,20-30s,Anger,Male
64659946.jpg,"[482, 250, 443, 658]",842,Mongoloid,40-50s,Neutral,Female
64663755.jpg,"[1125, 475, 166, 209]",843,Caucasian,20-30s,Happiness,Female
64701537.jpg,"[1237, 276, 256, 293]",844,Caucasian,40-50s,Neutral,Male
64709415.jpg,"[743, 324, 275, 366]",845,Mongoloid,20-30s,Happiness,Female
64713004.jpg,"[336, 205, 671, 925]",846,Mongoloid,20-30s,Anger,Female
64715805.jpg,"[574, 132, 227, 281]",847,Caucasian,20-30s,Sadness,Male
64716259.jpg,"[722, 310, 142, 186]",848,Mongoloid,20-30s,Sadness,Female
6475419.jpg,"[415, 786, 167, 338]",849,Mongoloid,20-30s,Sadness,Female
64771716.jpg,"[890, 265, 326, 406]",850,Caucasian,20-30s,Happiness,Male
64879446.jpg,"[524, 1459, 305, 389]",851,Caucasian,20-30s,Sadness,Female
64879446.jpg,"[530, 238, 259, 344]",851,Negroid,20-30s,Neutral,Male
64915672.jpg,"[694, 593, 218, 320]",853,Mongoloid,20-30s,Happiness,Male
64973716.jpg,"[681, 695, 167, 220]",854,Caucasian,20-30s,Sadness,Female
