age,region,face_confidence,gender,dominant_gender,race,dominant_race,emotion,dominant_emotion,file_name
28,"{'x': 656, 'y': 275, 'w': 271, 'h': 337}",0.93,"{'Woman': 0.039311134605668485, 'Man': 99.96069073677063}",Man,"{'asian': 30.014529824256897, 'indian': 0.06390248890966177, 'black': 0.005533446528716013, 'white': 65.90284705162048, 'middle eastern': 1.5093413181602955, 'latino hispanic': 2.5038491934537888}",white,"{'angry': 97.49666482249917, 'disgust': 1.1022292017692188e-16, 'fear': 5.132388834942986e-05, 'happy': 2.503256387620403, 'sad': 1.8497774261013304e-05, 'surprise': 4.741879947646797e-12, 'neutral': 9.61829182104943e-09}",angry,22966544.jpg
50,"{'x': 759, 'y': 756, 'w': 150, 'h': 203}",0.91,"{'Woman': 0.5031129810959101, 'Man': 99.4968831539154}",Man,"{'asian': 93.73273253440857, 'indian': 1.1650745756924152, 'black': 0.053619773825630546, 'white': 3.3428382128477097, 'middle eastern': 0.11169961653649807, 'latino hispanic': 1.5940368175506592}",asian,"{'angry': 16.72320067882538, 'disgust': 0.014603347517549992, 'fear': 0.5403280723839998, 'happy': 2.6637897576620162e-05, 'sad': 69.0322756767273, 'surprise': 0.0005658445843437221, 'neutral': 13.68899792432785}",sad,86886500.jpg
52,"{'x': 252, 'y': 203, 'w': 552, 'h': 748}",0.92,"{'Woman': 0.8477904833853245, 'Man': 99.15220737457275}",Man,"{'asian': 8.12812570501123, 'indian': 0.14301148164340743, 'black': 0.0293779582764854, 'white': 79.60491058855716, 'middle eastern': 3.269208790016698, 'latino hispanic': 8.825369705281837}",white,"{'angry': 0.00020512462783067132, 'disgust': 1.018337645094054e-09, 'fear': 0.002755751830228248, 'happy': 99.7382759891913, 'sad': 0.0018918325840633226, 'surprise': 0.006607623466186134, 'neutral': 0.2502631079562371}",happy,image_7457.jpg
29,"{'x': 1106, 'y': 475, 'w': 200, 'h': 268}",0.92,"{'Woman': 59.76967811584473, 'Man': 40.23032188415527}",Woman,"{'asian': 99.70145225524902, 'indian': 0.07732364465482533, 'black': 0.00031409285838890355, 'white': 0.04344434419181198, 'middle eastern': 0.00046994296099001076, 'latino hispanic': 0.17699439777061343}",asian,"{'angry': 0.00037904903805734445, 'disgust': 1.898310181313869e-10, 'fear': 0.0004366462040853054, 'happy': 99.86943005737245, 'sad': 6.014450167788715e-05, 'surprise': 0.00024197123899087012, 'neutral': 0.12944958478656918}",happy,58411871.jpg
22,"{'x': 415, 'y': 506, 'w': 325, 'h': 431}",0.95,"{'Woman': 99.54236149787903, 'Man': 0.4576398991048336}",Woman,"{'asian': 0.4596550948917866, 'indian': 0.0908658723346889, 'black': 0.005116731335874647, 'white': 84.81254577636719, 'middle eastern': 4.269377514719963, 'latino hispanic': 10.362434387207031}",white,"{'angry': 2.958801426089508e-07, 'disgust': 2.6472751941952755e-10, 'fear': 1.481808786785166e-07, 'happy': 97.10054397583008, 'sad': 0.0002982350679303636, 'surprise': 1.659335282511165e-05, 'neutral': 2.8991395607590675}",happy,78290582.jpg
30,"{'x': 750, 'y': 812, 'w': 284, 'h': 390}",0.93,"{'Woman': 99.42375421524048, 'Man': 0.5762425716966391}",Woman,"{'asian': 86.31746768951416, 'indian': 2.216794900596142, 'black': 0.41721854358911514, 'white': 3.8484830409288406, 'middle eastern': 0.45103305019438267, 'latino hispanic': 6.749001890420914}",asian,"{'angry': 0.00034513675256574264, 'disgust': 3.209832313640426e-08, 'fear': 0.11428723327292402, 'happy': 38.821356822333144, 'sad': 3.4882932401240265e-06, 'surprise': 61.06201774251567, 'neutral': 0.0019928528950946267}",surprise,38437077.jpg
24,"{'x': 238, 'y': 230, 'w': 531, 'h': 726}",0.93,"{'Woman': 0.2826991258189082, 'Man': 99.71729516983032}",Man,"{'asian': 0.11641958956686196, 'indian': 2.016184412907625, 'black': 0.0682559021454097, 'white': 23.94217991484284, 'middle eastern': 57.42581232940032, 'latino hispanic': 16.431149329611618}",middle eastern,"{'angry': 1.3399440100540977e-08, 'disgust': 7.083166693818771e-14, 'fear': 7.665584359590586e-10, 'happy': 98.00036525730673, 'sad': 1.8227766715108225e-05, 'surprise': 4.369020653172152e-05, 'neutral': 1.9995781182739876}",happy,image_3395.jpg
21,"{'x': 415, 'y': 412, 'w': 231, 'h': 278}",0.91,"{'Woman': 14.577542245388031, 'Man': 85.42245626449585}",Man,"{'asian': 4.761365428566933, 'indian': 5.63831590116024, 'black': 0.5242064595222473, 'white': 37.565240263938904, 'middle eastern': 29.107892513275146, 'latino hispanic': 22.40298092365265}",white,"{'angry': 0.2948065986856818, 'disgust': 4.599219269318944e-09, 'fear': 10.611099749803543, 'happy': 0.4209537524729967, 'sad': 30.839848518371582, 'surprise': 3.761641309552033e-06, 'neutral': 57.833290100097656}",neutral,39807979.jpg
19,"{'x': 884, 'y': 481, 'w': 156, 'h': 193}",0.93,"{'Woman': 93.57097744941711, 'Man': 6.429023295640945}",Woman,"{'asian': 5.460423976182938, 'indian': 1.5954738482832909, 'black': 0.38825077936053276, 'white': 57.152289152145386, 'middle eastern': 15.07745087146759, 'latino hispanic': 20.3261137008667}",white,"{'angry': 0.003923250291544047, 'disgust': 0.002930780450827347, 'fear': 0.009373247693083906, 'happy': 99.78266355784697, 'sad': 0.1894856214096393, 'surprise': 2.6062969292184343e-05, 'neutral': 0.011603793173828652}",happy,76578894.jpg
21,"{'x': 721, 'y': 303, 'w': 156, 'h': 196}",0.91,"{'Woman': 66.20731353759766, 'Man': 33.792683482170105}",Woman,"{'asian': 26.939690113067627, 'indian': 15.879856050014496, 'black': 9.924529492855072, 'white': 12.619122862815857, 'middle eastern': 9.263177961111069, 'latino hispanic': 25.37362575531006}",asian,"{'angry': 0.20266958789048123, 'disgust': 4.122413234464578e-06, 'fear': 4.084044193270456, 'happy': 0.5506997790604699, 'sad': 74.4212016118289, 'surprise': 0.00843040520748676, 'neutral': 20.732953890142078}",sad,64716259.jpg
31,"{'x': 1228, 'y': 150, 'w': 253, 'h': 309}",0.94,"{'Woman': 0.09704114636406302, 'Man': 99.90296363830566}",Man,"{'asian': 2.7853192761540413, 'indian': 5.241966247558594, 'black': 0.7770539727061987, 'white': 36.99970245361328, 'middle eastern': 21.636778116226196, 'latino hispanic': 32.55918025970459}",white,"{'angry': 0.008463177519583401, 'disgust': 1.6114520295614285e-08, 'fear': 0.001595999848003983, 'happy': 71.8943212158297, 'sad': 0.1306447743228347, 'surprise': 0.0004604666079519309, 'neutral': 27.964511160312753}",happy,72623989.jpg
29,"{'x': 493, 'y': 378, 'w': 181, 'h': 265}",0.91,"{'Woman': 1.5202756971120834, 'Man': 98.47971796989441}",Man,"{'asian': 99.9768316745758, 'indian': 0.002110775494656991, 'black': 1.9191226385828486e-05, 'white': 0.009389177284901962, 'middle eastern': 2.2871120108902687e-05, 'latino hispanic': 0.011627215280896053}",asian,"{'angry': 4.9406882375478745, 'disgust': 2.6341682412036924e-15, 'fear': 0.002086261156364344, 'happy': 1.7825591669407004e-06, 'sad': 0.7614065892994404, 'surprise': 5.585786055917197e-07, 'neutral': 94.29581761360168}",neutral,39670846.jpg
39,"{'x': 831, 'y': 387, 'w': 368, 'h': 393}",0.91,"{'Woman': 31.047695875167847, 'Man': 68.95229816436768}",Man,"{'asian': 99.9795079219048, 'indian': 8.768053117703974e-06, 'black': 7.525167604609927e-08, 'white': 0.013149165226189955, 'middle eastern': 7.2010632863374516e-06, 'latino hispanic': 0.007329570944740009}",asian,"{'angry': 0.04559784720186144, 'disgust': 9.713689763657385e-06, 'fear': 0.012657127808779478, 'happy': 90.23585319519043, 'sad': 0.28946909587830305, 'surprise': 0.9569603949785233, 'neutral': 8.459451794624329}",happy,87440333.jpg
35,"{'x': 1000, 'y': 365, 'w': 521, 'h': 587}",0.90,"{'Woman': 4.457100480794907, 'Man': 95.5428957939148}",Man,"{'asian': 53.246441677000625, 'indian': 3.5591574644540227, 'black': 0.6125504516095193, 'white': 22.77331487973421, 'middle eastern': 11.804326582212841, 'latino hispanic': 8.004208386195206}",asian,"{'angry': 6.24453015592874, 'disgust': 0.00028331061782141176, 'fear': 91.67424390758538, 'happy': 1.996011405945504, 'sad': 0.07898717774560617, 'surprise': 0.005930080795800472, 'neutral': 1.349081566935101e-05}",fear,71068274.jpg
27,"{'x': 665, 'y': 481, 'w': 359, 'h': 434}",0.91,"{'Woman': 89.29378390312195, 'Man': 10.70622131228447}",Woman,"{'asian': 14.916878938674927, 'indian': 20.87528258562088, 'black': 5.055442452430725, 'white': 21.71156257390976, 'middle eastern': 8.989771455526352, 'latino hispanic': 28.451064229011536}",latino hispanic,"{'angry': 0.2291654373207949, 'disgust': 6.020850843715362e-07, 'fear': 48.99540835591604, 'happy': 0.00557619456725796, 'sad': 50.38494172006498, 'surprise': 6.021581175109845e-05, 'neutral': 0.3848513817698587}",sad,5590637.jpg
30,"{'x': 249, 'y': 201, 'w': 582, 'h': 752}",0.92,"{'Woman': 99.99830722808838, 'Man': 0.0016917058019316755}",Woman,"{'asian': 41.040173172950745, 'indian': 6.748233735561371, 'black': 3.828149288892746, 'white': 14.057794213294983, 'middle eastern': 6.922859698534012, 'latino hispanic': 27.402785420417786}",asian,"{'angry': 4.23489046870057e-09, 'disgust': 4.807762471553935e-14, 'fear': 3.322454922569596e-10, 'happy': 99.9862492076307, 'sad': 1.2038003312270652e-06, 'surprise': 1.4631392081817387e-06, 'neutral': 0.01374861976822062}",happy,image_9639.jpg
32,"{'x': 671, 'y': 218, 'w': 312, 'h': 381}",0.93,"{'Woman': 99.97819066047668, 'Man': 0.021805547294206917}",Woman,"{'asian': 89.42116435892369, 'indian': 1.1819527257652716, 'black': 0.16500829771210537, 'white': 4.1920887942367075, 'middle eastern': 0.7426571077947085, 'latino hispanic': 4.297126340694805}",asian,"{'angry': 6.60955457032486e-08, 'disgust': 9.745883667002645e-15, 'fear': 1.291960809168824e-09, 'happy': 99.60501790046692, 'sad': 2.0971143044334895e-06, 'surprise': 5.948355141782713e-07, 'neutral': 0.3949805162847042}",happy,64659730.jpg
31,"{'x': 184, 'y': 188, 'w': 558, 'h': 780}",0.92,"{'Woman': 99.99575614929199, 'Man': 0.004248140976415016}",Woman,"{'asian': 0.017338206816930324, 'indian': 0.06636729231104255, 'black': 0.0015606110537191853, 'white': 82.31639862060547, 'middle eastern': 6.884066015481949, 'latino hispanic': 10.714270919561386}",white,"{'angry': 1.479320680709828e-10, 'disgust': 9.924526914383925e-23, 'fear': 1.6133394194705296e-14, 'happy': 99.99817609786987, 'sad': 5.0588373767812556e-09, 'surprise': 2.2584090153543457e-08, 'neutral': 0.0018292132153874263}",happy,image_7151.jpg
22,"{'x': 740, 'y': 325, 'w': 412, 'h': 587}",0.94,"{'Woman': 99.73227381706238, 'Man': 0.26773137506097555}",Woman,"{'asian': 34.08111333847046, 'indian': 12.667994201183319, 'black': 6.715535372495651, 'white': 12.718318402767181, 'middle eastern': 6.886684894561768, 'latino hispanic': 26.9303560256958}",asian,"{'angry': 3.6146920174360275, 'disgust': 0.0006267239768931177, 'fear': 0.8194644004106522, 'happy': 43.18707585334778, 'sad': 4.369700700044632, 'surprise': 0.005233322735875845, 'neutral': 48.00320565700531}",neutral,71534684.jpg
26,"{'x': 1053, 'y': 446, 'w': 206, 'h': 268}",0.93,"{'Woman': 88.08759450912476, 'Man': 11.912406980991364}",Woman,"{'asian': 62.501007318496704, 'indian': 5.374864861369133, 'black': 1.363573595881462, 'white': 9.633409231901169, 'middle eastern': 3.4028425812721252, 'latino hispanic': 17.724300920963287}",asian,"{'angry': 0.15879240818321705, 'disgust': 0.03322507254779339, 'fear': 0.0428087601903826, 'happy': 98.88229370117188, 'sad': 0.3542769234627485, 'surprise': 0.03900582087226212, 'neutral': 0.48959641717374325}",happy,47328563.jpg
24,"{'x': 631, 'y': 293, 'w': 287, 'h': 343}",0.92,"{'Woman': 61.30051016807556, 'Man': 38.6994868516922}",Woman,"{'asian': 83.42453241348267, 'indian': 2.4055305868387222, 'black': 0.315068825148046, 'white': 5.462532863020897, 'middle eastern': 0.6744915619492531, 'latino hispanic': 7.717838883399963}",asian,"{'angry': 4.286062533893886e-05, 'disgust': 2.193616426303541e-09, 'fear': 1.9201905679816347, 'happy': 0.0011683667949638095, 'sad': 94.94594901477987, 'surprise': 9.216887525229513e-09, 'neutral': 3.132650070348386}",sad,13445824.jpg
30,"{'x': 596, 'y': 259, 'w': 171, 'h': 221}",0.94,"{'Woman': 1.2582175433635712, 'Man': 98.74178171157837}",Man,"{'asian': 4.065718501806259, 'indian': 4.872515425086021, 'black': 0.6269660778343678, 'white': 40.234288573265076, 'middle eastern': 14.079417288303375, 'latino hispanic': 36.1210972070694}",white,"{'angry': 12.380427122116089, 'disgust': 6.7672256687245635e-09, 'fear': 0.08311531273648143, 'happy': 6.788149153891254e-07, 'sad': 71.20069861412048, 'surprise': 3.2382718728740656e-06, 'neutral': 16.335761547088623}",sad,89157916.jpg
30,"{'x': 428, 'y': 603, 'w': 471, 'h': 521}",0.92,"{'Woman': 99.98559951782227, 'Man': 0.01440226478734985}",Woman,"{'asian': 40.44616222381592, 'indian': 0.7894948124885559, 'black': 0.17315649893134832, 'white': 10.422312468290329, 'middle eastern': 0.9940708987414837, 'latino hispanic': 47.17480540275574}",latino hispanic,"{'angry': 0.16726418231139673, 'disgust': 8.664790646303772e-06, 'fear': 0.28924440826442294, 'happy': 55.138233610286335, 'sad': 6.601248329952259, 'surprise': 0.000102820462633137, 'neutral': 37.803896534675154}",happy,74851837.jpg
28,"{'x': 1168, 'y': 262, 'w': 271, 'h': 356}",0.94,"{'Woman': 99.96322393417358, 'Man': 0.036769642611034214}",Woman,"{'asian': 0.2842821413651109, 'indian': 0.0417862698668614, 'black': 0.005876110299141146, 'white': 90.62600135803223, 'middle eastern': 2.817106992006302, 'latino hispanic': 6.224948167800903}",white,"{'angry': 4.1924175775420736e-05, 'disgust': 8.862580114232799e-08, 'fear': 1.1556260659517648e-05, 'happy': 99.24963712692261, 'sad': 0.010780526645248756, 'surprise': 1.5177559475887392e-05, 'neutral': 0.7395125925540924}",happy,94528210.jpg
30,"{'x': 443, 'y': 234, 'w': 365, 'h': 709}",0.90,"{'Woman': 9.997893124818802, 'Man': 90.00210762023926}",Man,"{'asian': 95.23012609661377, 'indian': 0.0013269917753548116, 'black': 0.0008832777510965486, 'white': 4.392947890934223, 'middle eastern': 0.01430328933327507, 'latino hispanic': 0.3604115201778126}",asian,"{'angry': 0.13798021245747805, 'disgust': 8.356460871862333e-20, 'fear': 0.00011086528957093833, 'happy': 7.415807772304106e-05, 'sad': 0.08634074474684894, 'surprise': 2.2018363965859572e-11, 'neutral': 99.77549910545349}",neutral,48104438.jpg
21,"{'x': 203, 'y': 184, 'w': 563, 'h': 740}",0.93,"{'Woman': 99.60804581642151, 'Man': 0.3919532988220453}",Woman,"{'asian': 0.5853554233908653, 'indian': 0.17741427291184664, 'black': 0.029743078630417585, 'white': 83.24686288833618, 'middle eastern': 7.3812879621982574, 'latino hispanic': 8.579334616661072}",white,"{'angry': 4.0384704096091866e-07, 'disgust': 3.8076692949815465e-13, 'fear': 4.137191784461718e-06, 'happy': 98.00526523527321, 'sad': 0.00012835773366159185, 'surprise': 6.57035876207368e-06, 'neutral': 1.994587243248553}",happy,image_1073.jpg
33,"{'x': 1181, 'y': 359, 'w': 303, 'h': 384}",0.91,"{'Woman': 34.54865217208862, 'Man': 65.4513418674469}",Man,"{'asian': 100.0, 'indian': 6.486582798670426e-09, 'black': 3.3614993790896316e-13, 'white': 5.018620541363816e-06, 'middle eastern': 2.270786233745173e-12, 'latino hispanic': 6.231848814763907e-07}",asian,"{'angry': 0.10004073279221254, 'disgust': 9.98237640983918e-06, 'fear': 0.32715929759498225, 'happy': 9.643049367848, 'sad': 0.050634562029141905, 'surprise': 0.027244871476359456, 'neutral': 89.85186158727774}",neutral,6067762.jpg
33,"{'x': 531, 'y': 178, 'w': 121, 'h': 159}",0.94,"{'Woman': 0.0028585029212990776, 'Man': 99.99713897705078}",Man,"{'asian': 9.1166652739048, 'indian': 7.939654588699341, 'black': 1.9727319478988647, 'white': 18.187037110328674, 'middle eastern': 9.103390574455261, 'latino hispanic': 53.68052124977112}",latino hispanic,"{'angry': 23.435652256011963, 'disgust': 0.00013136342431607773, 'fear': 1.7996253445744514, 'happy': 24.39035326242447, 'sad': 31.5166175365448, 'surprise': 1.3131738640367985, 'neutral': 17.544446885585785}",sad,76264906.jpg
30,"{'x': 406, 'y': 546, 'w': 434, 'h': 550}",0.93,"{'Woman': 93.31568479537964, 'Man': 6.684311479330063}",Woman,"{'asian': 18.060743808746338, 'indian': 1.072239875793457, 'black': 0.24270399007946253, 'white': 58.166831731796265, 'middle eastern': 2.8119325637817383, 'latino hispanic': 19.64554935693741}",white,"{'angry': 91.17830939163622, 'disgust': 0.0004616988737851874, 'fear': 2.3537303792673576, 'happy': 2.1245505064457957, 'sad': 3.2984079896454803, 'surprise': 0.020107539346797876, 'neutral': 1.0244420408870005}",angry,64209138.jpg
32,"{'x': 534, 'y': 209, 'w': 756, 'h': 850}",0.92,"{'Woman': 4.878796264529228, 'Man': 95.12120485305786}",Man,"{'asian': 100.0, 'indian': 4.533848992589316e-18, 'black': 2.0691160564790226e-24, 'white': 2.8936594315730075e-15, 'middle eastern': 8.117416678655275e-23, 'latino hispanic': 2.0613594974705626e-13}",asian,"{'angry': 0.02435880741939291, 'disgust': 2.2509817574885714e-07, 'fear': 0.6854025589914655, 'happy': 28.162820825744916, 'sad': 0.46329021421314565, 'surprise': 1.0310697052520337, 'neutral': 69.6330588837301}",neutral,78075515.jpg
26,"{'x': 687, 'y': 362, 'w': 118, 'h': 156}",0.91,"{'Woman': 99.918133020401, 'Man': 0.08186596096493304}",Woman,"{'asian': 3.8904134184122086, 'indian': 0.21988025400787592, 'black': 0.08982542785815895, 'white': 83.35047960281372, 'middle eastern': 4.071317985653877, 'latino hispanic': 8.378080278635025}",white,"{'angry': 0.00018445231262376183, 'disgust': 8.110902574576251e-10, 'fear': 2.1860490306835345e-06, 'happy': 56.65886402130127, 'sad': 0.0016009082173695788, 'surprise': 3.030760922229092e-05, 'neutral': 43.33932101726532}",happy,105830480.jpg
39,"{'x': 587, 'y': 556, 'w': 321, 'h': 381}",0.95,"{'Woman': 4.098429158329964, 'Man': 95.90156674385071}",Man,"{'asian': 99.9710738658905, 'indian': 0.018501335580367595, 'black': 4.0536107803745836e-08, 'white': 0.003319739698781632, 'middle eastern': 1.9575705639818253e-09, 'latino hispanic': 0.007108248973963782}",asian,"{'angry': 0.006791004125261679, 'disgust': 9.620834684476165e-09, 'fear': 0.0019792787497863173, 'happy': 98.36871027946472, 'sad': 0.10940319625660777, 'surprise': 0.009953412518370897, 'neutral': 1.5031677670776844}",happy,19308836.jpg
30,"{'x': 228, 'y': 196, 'w': 778, 'h': 1062}",0.95,"{'Woman': 99.87611770629883, 'Man': 0.12388131581246853}",Woman,"{'asian': 100.0, 'indian': 1.2848818675692542e-07, 'black': 1.4445981479299582e-15, 'white': 2.7617591547013376e-08, 'middle eastern': 7.456577445648028e-16, 'latino hispanic': 5.021433491236849e-07}",asian,"{'angry': 0.015555168847116461, 'disgust': 1.9971439027220394e-06, 'fear': 0.17049074956347046, 'happy': 8.21745519146056, 'sad': 0.4094816988397657, 'surprise': 0.003960918420109692, 'neutral': 91.18305392164314}",neutral,70404068.jpg
36,"{'x': 240, 'y': 200, 'w': 572, 'h': 750}",0.92,"{'Woman': 21.056939661502838, 'Man': 78.94306182861328}",Man,"{'asian': 0.0008781341944535621, 'indian': 0.0013632260464331758, 'black': 2.328989691143459e-05, 'white': 98.95135754056916, 'middle eastern': 0.5094327801872957, 'latino hispanic': 0.5369445163425515}",white,"{'angry': 0.002729648220138598, 'disgust': 4.127796860674341e-09, 'fear': 0.0003905394816581892, 'happy': 99.95347260874183, 'sad': 0.00413112478915972, 'surprise': 0.00027022123087448307, 'neutral': 0.03901344781622414}",happy,image_8058.jpg
32,"{'x': 393, 'y': 525, 'w': 715, 'h': 990}",0.95,"{'Woman': 99.92567896842957, 'Man': 0.07432458805851638}",Woman,"{'asian': 46.57994210720062, 'indian': 2.8993841260671616, 'black': 0.8430866524577141, 'white': 30.356281995773315, 'middle eastern': 5.45005090534687, 'latino hispanic': 13.871254026889801}",asian,"{'angry': 5.789588808369217e-08, 'disgust': 2.1377761629938854e-14, 'fear': 0.0016248986867140047, 'happy': 97.96085953712463, 'sad': 1.9163527653631718e-06, 'surprise': 2.0209046080708504, 'neutral': 0.016603010590188205}",happy,56762556.jpg
36,"{'x': 244, 'y': 208, 'w': 540, 'h': 761}",0.93,"{'Woman': 99.99955892562866, 'Man': 0.0004469537998375017}",Woman,"{'asian': 4.012517617234758e-08, 'indian': 1.0845085757791066e-07, 'black': 9.607263925018751e-11, 'white': 99.96649027270195, 'middle eastern': 0.015722092520512786, 'latino hispanic': 0.017780853585853}",white,"{'angry': 85.94200527322323, 'disgust': 2.65141573705767, 'fear': 8.586904918366963, 'happy': 0.6452492357193969, 'sad': 1.123988695382398, 'surprise': 0.7817679550807449, 'neutral': 0.26866941917207354}",angry,image_2320.jpg
23,"{'x': 718, 'y': 343, 'w': 337, 'h': 475}",0.93,"{'Woman': 5.516701564192772, 'Man': 94.4832980632782}",Man,"{'asian': 99.96917843634954, 'indian': 0.005471253788131515, 'black': 6.130534667837056e-07, 'white': 0.0016043294682652558, 'middle eastern': 1.7902034700321334e-06, 'latino hispanic': 0.023748686322864074}",asian,"{'angry': 0.0001494492153142346, 'disgust': 6.180871786609643e-10, 'fear': 2.5497010369690543e-05, 'happy': 99.99779462814331, 'sad': 0.0004177559276286047, 'surprise': 2.209659157870192e-05, 'neutral': 0.0015887113477219827}",happy,48326197.jpg
22,"{'x': 241, 'y': 219, 'w': 518, 'h': 672}",0.93,"{'Woman': 99.69923496246338, 'Man': 0.30076096300035715}",Woman,"{'asian': 2.2497090920632536, 'indian': 1.2426407817090024, 'black': 0.41911837349047504, 'white': 56.25396706187529, 'middle eastern': 12.686797242569758, 'latino hispanic': 27.147771546111795}",white,"{'angry': 0.00538946915185079, 'disgust': 3.256019169839419e-05, 'fear': 0.028901625773869455, 'happy': 84.87717509269714, 'sad': 0.2925836481153965, 'surprise': 0.06090844399295747, 'neutral': 14.735013246536255}",happy,image_5460.jpg
29,"{'x': 249, 'y': 216, 'w': 504, 'h': 667}",0.94,"{'Woman': 95.10809183120728, 'Man': 4.891912266612053}",Woman,"{'asian': 1.6625506803393364, 'indian': 1.4406939037144184, 'black': 0.19020133186131716, 'white': 61.15902066230774, 'middle eastern': 17.0663982629776, 'latino hispanic': 18.481136858463287}",white,"{'angry': 9.104955012162463e-07, 'disgust': 2.8396080754518934e-13, 'fear': 2.151046181453342e-09, 'happy': 99.14755821228027, 'sad': 6.002469490340445e-05, 'surprise': 2.8434119059284058e-06, 'neutral': 0.8523808792233467}",happy,image_4743.jpg
25,"{'x': 725, 'y': 456, 'w': 118, 'h': 146}",0.93,"{'Woman': 99.9442994594574, 'Man': 0.05570512730628252}",Woman,"{'asian': 6.898924497493322e-08, 'indian': 3.0110483430946753e-09, 'black': 7.978171208303674e-12, 'white': 99.99779462840621, 'middle eastern': 0.00030125666900283785, 'latino hispanic': 0.0018974967600036549}",white,"{'angry': 1.3078021816909313, 'disgust': 0.00040667573557584547, 'fear': 1.193415094166994, 'happy': 0.0881729880347848, 'sad': 15.550512075424194, 'surprise': 0.007769570947857574, 'neutral': 81.85192346572876}",neutral,46196416.jpg
43,"{'x': 884, 'y': 503, 'w': 156, 'h': 190}",0.92,"{'Woman': 68.08532476425171, 'Man': 31.91467523574829}",Woman,"{'asian': 1.4746715314686298, 'indian': 2.4245603010058403, 'black': 0.22561769001185894, 'white': 54.43215370178223, 'middle eastern': 26.607251167297363, 'latino hispanic': 14.835743606090546}",white,"{'angry': 0.0004469834948395146, 'disgust': 6.725180412558984e-06, 'fear': 0.0006147846306703286, 'happy': 99.66962337493896, 'sad': 0.016660394612699747, 'surprise': 0.0004158718184044119, 'neutral': 0.31223129481077194}",happy,83315928.jpg
39,"{'x': 906, 'y': 337, 'w': 203, 'h': 275}",0.94,"{'Woman': 99.57440495491028, 'Man': 0.4255920182913542}",Woman,"{'asian': 0.022245167799937297, 'indian': 0.00831322808591332, 'black': 0.00045569220661877304, 'white': 93.84033047201218, 'middle eastern': 2.1971126465268522, 'latino hispanic': 3.9315490532844692}",white,"{'angry': 4.886944488267466e-07, 'disgust': 7.979617684971778e-16, 'fear': 1.7126616304090156e-06, 'happy': 85.8748035580154, 'sad': 4.104232197778472e-06, 'surprise': 14.124376878216639, 'neutral': 0.0008100567300282312}",happy,49486011.jpg
34,"{'x': 450, 'y': 500, 'w': 137, 'h': 181}",0.91,"{'Woman': 0.6161979399621487, 'Man': 99.38380122184753}",Man,"{'asian': 99.99117851257324, 'indian': 0.005137590051162988, 'black': 1.739162980296527e-08, 'white': 0.0004202649051876506, 'middle eastern': 1.960639810227871e-09, 'latino hispanic': 0.0032606465538265184}",asian,"{'angry': 5.120032002536856e-11, 'disgust': 1.1896423187101404e-28, 'fear': 2.201103787201965e-14, 'happy': 100.0, 'sad': 1.0551514523227112e-09, 'surprise': 3.750002738889258e-09, 'neutral': 3.840725654180588e-09}",happy,43500686.jpg
19,"{'x': 233, 'y': 216, 'w': 516, 'h': 684}",0.93,"{'Woman': 25.204679369926453, 'Man': 74.79532361030579}",Man,"{'asian': 1.198386006706119, 'indian': 0.5320763532564851, 'black': 0.08283943082366471, 'white': 74.22047103765435, 'middle eastern': 11.760237768902646, 'latino hispanic': 12.20599038636627}",white,"{'angry': 4.818118994054377e-10, 'disgust': 6.75662599651508e-22, 'fear': 2.519507294311031e-12, 'happy': 99.99791383743286, 'sad': 4.503489595131249e-09, 'surprise': 3.5802985576260937e-09, 'neutral': 0.00208821875276044}",happy,image_657.jpg
29,"{'x': 139, 'y': 232, 'w': 552, 'h': 686}",0.92,"{'Woman': 10.185465216636658, 'Man': 89.8145318031311}",Man,"{'asian': 99.99997615814209, 'indian': 2.1951798601094197e-06, 'black': 2.142401653217746e-11, 'white': 5.827096138943944e-07, 'middle eastern': 6.460355017059386e-13, 'latino hispanic': 2.3818785166440648e-05}",asian,"{'angry': 23.26255589723587, 'disgust': 1.2372109381431073e-05, 'fear': 13.001416623592377, 'happy': 0.014968332834541798, 'sad': 10.914506018161774, 'surprise': 0.008375280594918877, 'neutral': 52.7981698513031}",neutral,image_3492.jpg
33,"{'x': 1556, 'y': 65, 'w': 359, 'h': 503}",0.94,"{'Woman': 16.085761785507202, 'Man': 83.91424417495728}",Man,"{'asian': 3.3918648958206177, 'indian': 0.1945819240063429, 'black': 96.38152122497559, 'white': 0.0004561412424664013, 'middle eastern': 4.007683571671805e-05, 'latino hispanic': 0.03152810677420348}",black,"{'angry': 0.00014712950100354553, 'disgust': 3.7960007410492305e-12, 'fear': 0.004874472069289733, 'happy': 0.03623315640159139, 'sad': 99.19826979626833, 'surprise': 4.613819670987238e-09, 'neutral': 0.7604797358351788}",sad,99089874.jpg
25,"{'x': 621, 'y': 140, 'w': 146, 'h': 184}",0.93,"{'Woman': 0.33523107413202524, 'Man': 99.66476559638977}",Man,"{'asian': 58.498657762844296, 'indian': 0.6623755067438492, 'black': 0.17893273420947603, 'white': 29.02550447291189, 'middle eastern': 4.031480211792018, 'latino hispanic': 7.603053164846083}",asian,"{'angry': 0.5087716039270163, 'disgust': 2.641025389493734e-05, 'fear': 3.7980008870363235, 'happy': 3.899623453617096, 'sad': 1.1435783468186855, 'surprise': 0.10462437057867646, 'neutral': 90.54537415504456}",neutral,12565086.jpg
